station_id,datetime,component_type,component_value,id,name,district,lon,lat,hour
AREPA,2026-03-22 13:00:00,NO2,14.0,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 13:00
AREPA,2026-03-22 13:00:00,PM10,12.7,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 13:00
AKOBA,2026-03-22 13:00:00,NO2,5.2,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 13:00
ACHOA,2026-03-22 13:00:00,NO2,4.8,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 13:00
ACHOA,2026-03-22 13:00:00,PM10,9.7,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 13:00
AVYNA,2026-03-22 13:00:00,PM10,20.3,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 13:00
AVRSA,2026-03-22 13:00:00,PM10,14.9,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 13:00
AVRSA,2026-03-22 13:00:00,NO2,6.5,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 13:00
AKALA,2026-03-22 13:00:00,NO2,13.8,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 13:00
AVYNA,2026-03-22 13:00:00,O3,83.1,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 13:00
ARERA,2026-03-22 13:00:00,PM2_5,10.8,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 13:00
AKOBA,2026-03-22 13:00:00,O3,91.3,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 13:00
ARIEA,2026-03-22 13:00:00,O3,87.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 13:00
ALEGA,2026-03-22 13:00:00,PM10,22.5,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 13:00
ALIBA,2026-03-22 13:00:00,SO2,2.5,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 13:00
ALIBA,2026-03-22 13:00:00,PM2_5,7.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 13:00
ALIBA,2026-03-22 13:00:00,PM10,10.5,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 13:00
ALIBA,2026-03-22 13:00:00,O3,85.3,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 13:00
ALIBA,2026-03-22 13:00:00,NO2,4.7,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 13:00
ALEGA,2026-03-22 13:00:00,PM2_5,15.6,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 13:00
ALERA,2026-03-22 13:00:00,NO2,8.2,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 13:00
ALERA,2026-03-22 13:00:00,O3,72.8,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 13:00
ALEGA,2026-03-22 13:00:00,NO2,31.6,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 13:00
ALERA,2026-03-22 13:00:00,PM10,25.5,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 13:00
ALERA,2026-03-22 13:00:00,PM2_5,13.0,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 13:00
ABREA,2026-03-22 13:00:00,NO2,8.2,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 13:00
ABREA,2026-03-22 13:00:00,PM10,12.0,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 13:00
APRUA,2026-03-22 13:00:00,NO2,4.8,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 13:00
ASTOA,2026-03-22 13:00:00,O3,86.0,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 13:00
ASTOA,2026-03-22 13:00:00,PM10,13.2,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 13:00
ASROA,2026-03-22 13:00:00,NO2,2.5,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 13:00
ASTOA,2026-03-22 13:00:00,PM2_5,3.6,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 13:00
AKOBA,2026-03-22 13:00:00,PM10,14.0,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 13:00
ASROA,2026-03-22 13:00:00,PM10,9.6,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 13:00
ASROA,2026-03-22 13:00:00,PM2_5,7.0,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 13:00
ARIEA,2026-03-22 13:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 13:00
ARIEA,2026-03-22 13:00:00,PM2_5,10.9,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 13:00
APRUA,2026-03-22 13:00:00,PM10,15.4,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 13:00
ARIEA,2026-03-22 13:00:00,PM10,13.1,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 13:00
ARIEA,2026-03-22 13:00:00,NO2,7.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 13:00
ASUCA,2026-03-22 13:00:00,O3,94.3,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 13:00
ASUCA,2026-03-22 13:00:00,PM10,6.2,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 13:00
ASTOA,2026-03-22 14:00:00,PM10,10.7,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 14:00
ALIBA,2026-03-22 14:00:00,PM10,8.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 14:00
ALIBA,2026-03-22 14:00:00,PM2_5,8.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 14:00
ALIBA,2026-03-22 14:00:00,SO2,2.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 14:00
ALIBA,2026-03-22 14:00:00,O3,86.3,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 14:00
ASTOA,2026-03-22 14:00:00,O3,88.3,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 14:00
ARERA,2026-03-22 14:00:00,NO2,3.3,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 14:00
AKOBA,2026-03-22 14:00:00,NO2,5.6,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 14:00
ARERA,2026-03-22 14:00:00,PM2_5,9.8,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 14:00
ALIBA,2026-03-22 14:00:00,NO2,5.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 14:00
ACHOA,2026-03-22 14:00:00,NO2,5.0,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 14:00
ALERA,2026-03-22 14:00:00,NO2,10.3,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 14:00
AHOLA,2026-03-22 14:00:00,PM2_5,6.1,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 14:00
AHOLA,2026-03-22 14:00:00,PM10,17.2,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 14:00
AHOLA,2026-03-22 14:00:00,NO2,19.7,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 14:00
ALERA,2026-03-22 14:00:00,O3,75.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 14:00
ALERA,2026-03-22 14:00:00,PM10,24.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 14:00
ALERA,2026-03-22 14:00:00,PM2_5,11.3,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 14:00
ASROA,2026-03-22 14:00:00,PM2_5,6.7,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 14:00
ASROA,2026-03-22 14:00:00,PM10,9.5,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 14:00
ASROA,2026-03-22 14:00:00,NO2,2.6,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 14:00
ARERA,2026-03-22 14:00:00,PM10,13.7,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 14:00
ACHOA,2026-03-22 14:00:00,PM10,8.1,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 14:00
AVRSA,2026-03-22 14:00:00,PM10,12.5,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 14:00
AKALA,2026-03-22 14:00:00,NO2,15.3,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 14:00
AVYNA,2026-03-22 14:00:00,O3,84.9,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 14:00
AVYNA,2026-03-22 14:00:00,NO2,10.4,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 14:00
APRUA,2026-03-22 14:00:00,NO2,4.8,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 14:00
APRUA,2026-03-22 14:00:00,PM10,20.3,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 14:00
AKALA,2026-03-22 14:00:00,PM10,7.7,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 14:00
ASTOA,2026-03-22 14:00:00,PM2_5,3.3,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 14:00
ALEGA,2026-03-22 14:00:00,NO2,34.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 14:00
ALEGA,2026-03-22 14:00:00,PM10,21.7,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 14:00
ALEGA,2026-03-22 14:00:00,PM2_5,14.7,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 14:00
ARIEA,2026-03-22 14:00:00,NO2,8.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 14:00
ARIEA,2026-03-22 14:00:00,O3,87.9,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 14:00
ARIEA,2026-03-22 14:00:00,PM10,10.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 14:00
AVYNA,2026-03-22 14:00:00,PM10,17.7,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 14:00
ARIEA,2026-03-22 14:00:00,PM2_5,7.1,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 14:00
AREPA,2026-03-22 14:00:00,PM10,12.3,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 14:00
AREPA,2026-03-22 14:00:00,NO2,15.5,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 14:00
ABREA,2026-03-22 14:00:00,PM10,8.5,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 14:00
ABREA,2026-03-22 14:00:00,NO2,8.5,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 14:00
ASUCA,2026-03-22 14:00:00,O3,96.3,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 14:00
ASUCA,2026-03-22 14:00:00,PM10,4.4,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 14:00
AVRSA,2026-03-22 14:00:00,NO2,7.1,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 14:00
AKOBA,2026-03-22 14:00:00,PM10,8.3,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 14:00
AKOBA,2026-03-22 14:00:00,O3,92.9,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 14:00
ARIEA,2026-03-22 14:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 14:00
ASROA,2026-03-22 15:00:00,PM2_5,7.0,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 15:00
ASROA,2026-03-22 15:00:00,PM10,10.2,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 15:00
ASROA,2026-03-22 15:00:00,NO2,3.6,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 15:00
AVYNA,2026-03-22 15:00:00,NO2,9.9,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 15:00
ASTOA,2026-03-22 15:00:00,O3,86.7,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 15:00
ASUCA,2026-03-22 15:00:00,O3,94.8,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 15:00
AVYNA,2026-03-22 15:00:00,PM10,16.9,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 15:00
ARIEA,2026-03-22 15:00:00,NO2,10.5,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 15:00
ARIEA,2026-03-22 15:00:00,O3,84.1,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 15:00
ARIEA,2026-03-22 15:00:00,PM10,11.0,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 15:00
ARIEA,2026-03-22 15:00:00,PM2_5,5.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 15:00
ARIEA,2026-03-22 15:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 15:00
ASTOA,2026-03-22 15:00:00,PM2_5,4.1,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 15:00
ASTOA,2026-03-22 15:00:00,PM10,12.5,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 15:00
AVRSA,2026-03-22 15:00:00,NO2,9.0,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 15:00
AVRSA,2026-03-22 15:00:00,PM10,11.8,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 15:00
AVYNA,2026-03-22 15:00:00,O3,83.0,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 15:00
ASUCA,2026-03-22 15:00:00,PM10,6.4,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 15:00
ALIBA,2026-03-22 15:00:00,PM2_5,8.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 15:00
ALIBA,2026-03-22 15:00:00,SO2,1.8,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 15:00
ARERA,2026-03-22 15:00:00,PM10,13.0,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 15:00
ARERA,2026-03-22 15:00:00,NO2,3.4,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 15:00
ALERA,2026-03-22 15:00:00,PM2_5,11.3,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 15:00
APRUA,2026-03-22 15:00:00,NO2,6.0,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 15:00
AKOBA,2026-03-22 15:00:00,PM10,7.3,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 15:00
AREPA,2026-03-22 15:00:00,PM10,15.1,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 15:00
AREPA,2026-03-22 15:00:00,NO2,16.9,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 15:00
AKALA,2026-03-22 15:00:00,NO2,19.3,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 15:00
AKALA,2026-03-22 15:00:00,PM10,9.7,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 15:00
AKOBA,2026-03-22 15:00:00,O3,89.8,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 15:00
AKOBA,2026-03-22 15:00:00,NO2,7.0,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 15:00
ALIBA,2026-03-22 15:00:00,NO2,6.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 15:00
ALIBA,2026-03-22 15:00:00,O3,82.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 15:00
ALIBA,2026-03-22 15:00:00,PM10,6.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 15:00
ALEGA,2026-03-22 15:00:00,PM2_5,15.1,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 15:00
ARERA,2026-03-22 15:00:00,PM2_5,9.6,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 15:00
ALERA,2026-03-22 15:00:00,PM10,23.5,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 15:00
APRUA,2026-03-22 15:00:00,PM10,30.7,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 15:00
ALEGA,2026-03-22 15:00:00,NO2,38.2,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 15:00
AHOLA,2026-03-22 15:00:00,NO2,26.6,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 15:00
ALERA,2026-03-22 15:00:00,O3,73.9,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 15:00
ACHOA,2026-03-22 15:00:00,NO2,5.6,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 15:00
AHOLA,2026-03-22 15:00:00,PM2_5,4.8,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 15:00
AHOLA,2026-03-22 15:00:00,PM10,12.4,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 15:00
ACHOA,2026-03-22 15:00:00,PM10,6.3,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 15:00
ABREA,2026-03-22 15:00:00,PM10,9.1,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 15:00
ALERA,2026-03-22 15:00:00,NO2,13.0,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 15:00
ALEGA,2026-03-22 15:00:00,PM10,21.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 15:00
ABREA,2026-03-22 15:00:00,NO2,8.2,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 15:00
ASUCA,2026-03-22 16:00:00,PM10,12.0,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 16:00
ASTOA,2026-03-22 16:00:00,O3,82.6,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 16:00
ALIBA,2026-03-22 16:00:00,PM2_5,8.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 16:00
ASTOA,2026-03-22 16:00:00,PM2_5,4.4,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 16:00
ASUCA,2026-03-22 16:00:00,O3,90.5,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-03-22 16:00
ALEGA,2026-03-22 16:00:00,PM10,23.1,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 16:00
ALEGA,2026-03-22 16:00:00,PM2_5,16.3,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 16:00
ALIBA,2026-03-22 16:00:00,PM10,5.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 16:00
ASTOA,2026-03-22 16:00:00,PM10,14.0,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-22 16:00
AKOBA,2026-03-22 16:00:00,NO2,9.3,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 16:00
AKOBA,2026-03-22 16:00:00,PM10,10.8,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 16:00
ARIEA,2026-03-22 16:00:00,NO2,13.4,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 16:00
ARIEA,2026-03-22 16:00:00,O3,78.4,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 16:00
ARIEA,2026-03-22 16:00:00,PM10,8.9,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 16:00
ARIEA,2026-03-22 16:00:00,PM2_5,5.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 16:00
ARIEA,2026-03-22 16:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-22 16:00
ALIBA,2026-03-22 16:00:00,SO2,2.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 16:00
ABREA,2026-03-22 16:00:00,PM10,8.3,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 16:00
ALERA,2026-03-22 16:00:00,O3,70.5,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 16:00
ALERA,2026-03-22 16:00:00,NO2,15.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 16:00
ABREA,2026-03-22 16:00:00,NO2,10.9,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-22 16:00
AKOBA,2026-03-22 16:00:00,O3,83.7,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-22 16:00
AVYNA,2026-03-22 16:00:00,NO2,10.3,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 16:00
AVYNA,2026-03-22 16:00:00,O3,77.2,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 16:00
APRUA,2026-03-22 16:00:00,PM10,28.1,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 16:00
AHOLA,2026-03-22 16:00:00,PM2_5,4.1,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 16:00
AHOLA,2026-03-22 16:00:00,PM10,10.0,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 16:00
AHOLA,2026-03-22 16:00:00,NO2,30.9,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 16:00
ASROA,2026-03-22 16:00:00,PM2_5,7.6,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 16:00
ASROA,2026-03-22 16:00:00,PM10,11.3,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 16:00
ASROA,2026-03-22 16:00:00,NO2,5.7,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 16:00
ARERA,2026-03-22 16:00:00,PM2_5,10.2,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 16:00
ARERA,2026-03-22 16:00:00,PM10,13.4,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 16:00
ARERA,2026-03-22 16:00:00,NO2,3.5,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-22 16:00
AVRSA,2026-03-22 16:00:00,PM10,15.2,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 16:00
AVRSA,2026-03-22 16:00:00,NO2,10.4,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-22 16:00
APRUA,2026-03-22 16:00:00,NO2,8.7,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-22 16:00
ACHOA,2026-03-22 16:00:00,NO2,7.1,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 16:00
ACHOA,2026-03-22 16:00:00,PM10,6.2,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-22 16:00
ALEGA,2026-03-22 16:00:00,NO2,45.6,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 16:00
AKALA,2026-03-22 16:00:00,NO2,26.9,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 16:00
ALIBA,2026-03-22 16:00:00,O3,74.5,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 16:00
ALIBA,2026-03-22 16:00:00,NO2,11.2,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-22 16:00
ALERA,2026-03-22 16:00:00,PM2_5,11.5,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 16:00
AVYNA,2026-03-22 16:00:00,PM10,12.5,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-03-22 16:00
ALERA,2026-03-22 16:00:00,PM10,21.8,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-22 16:00
AREPA,2026-03-22 16:00:00,PM10,17.2,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 16:00
AREPA,2026-03-22 16:00:00,NO2,19.0,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-22 16:00
AKALA,2026-03-22 16:00:00,PM10,11.1,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-22 16:00
AHOLA,2026-03-22 17:00:00,PM10,12.9,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-22 17:00
ASROA,2026-03-22 17:00:00,PM2_5,8.4,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 17:00
ALEGA,2026-03-22 17:00:00,NO2,55.2,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 17:00
ALEGA,2026-03-22 17:00:00,PM10,25.7,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 17:00
ALEGA,2026-03-22 17:00:00,PM2_5,18.2,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-22 17:00
ASROA,2026-03-22 17:00:00,PM10,12.5,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 17:00
ASROA,2026-03-22 17:00:00,NO2,8.8,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-22 17:00
